ResourceID,External Cross Reference Source,External Cross Reference Number,External Cross Reference Notes,Information Source Title,Date of Origination,Description,Description Type,Statement of Responsibility,Publisher,Bibliographic Source Type,Notes,Subject,Date of Origination,Language,Right Note,Right Type,0
C64F7CB2-993B-4CD5-AD97-8998E5963677,Lincoln Heritage Database (Sources),2069,,"""Lincolns Lost Medieval Theatre""",2007,,,"""Grigg, E.""","""Society for Lincolnshire History and Archaeology""",Article,,,2007,,,,8
C66A1D77-727B-44CE-B41D-8914AE45DAD5,Lincoln Heritage Database (Sources),928,,"""Excavations within the North-East Bailey of Norwich Castle, 1979""",1985,,,"""Ayers, B.""","""Norfolk Archaeological Unit""",Excavation Report,,,1985,,,,8
C66AFEA9-6EA1-4E95-8A5C-4287F0F676E7,Lincoln Heritage Database (Sources),2167,,"""Lincoln: Cathedral Nursing Home, Nettleham Road""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
C66BBF49-DBBC-4FA6-87A4-057D5D00CF1B,Lincoln Heritage Database (Sources),1153,,"""History, Gazetteer and Directory of Lincolnshire""",1881,,,"""White, William""","""White, W.""",Volume,,,1881,,,,8
C690A474-417B-4EF4-8B47-07A75A9BD6C2,Lincoln Heritage Database (Sources),36,,"""The Mint Wall""",1993,,,"""Baysal, Adnan""","""City of Lincoln Archaeology Unit""",Article,,,1993,,,,8
C6927670-53D7-4885-B938-73719AD6A72B,Lincoln Heritage Database (Sources),415,,"""The Railway History of Lincoln (2nd Edn)""",1985,,,"""Ruddock, J. G. and Pearson, R. E.""","""Ruddock, J. W.""",Volume,,,1985,,,,8
C69ADBB0-62CC-4090-8549-553D5FF696DA,Lincoln Heritage Database (Sources),270,,"""Westgate/West Bight""",1977,,,"""Jones, M. J., Gilmour, B. J. J. and Jones, R. H.""","""Lincoln Archaeological Trust""",Article,,,1977,,,,8
C6A135D8-61BC-4150-A9BC-072706E573AB,Lincoln Heritage Database (Sources),1013,,"""Lincoln Greyfriars: Retrospect and Prospect""",1994,,,"""Wilford, J.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
C6D29EB3-143A-426A-9AE5-40668CE4D3DA,Lincoln Heritage Database (Sources),190,,"""St Marks""",1978,,,"""Gilmour, B. J. J. and Jones, M. J.""","""Lincoln Archaeological Trust""",Article,,,1978,,,,8
C6DF2F46-E2B6-4B06-B093-C5AE97E92AE9,Lincoln Heritage Database (Sources),4390,,"""Lincolnshire Architectural and Archaeological Society, Reports and Papers  9""",1961,,,,"""Lincolnshire Architectural and Archaeological Society""",Journal,,,1961,,,,9
C72C7095-2E1C-4F29-B0D2-E823AD5EC382,Lincoln Heritage Database (Sources),2881,,"""St Catherines: the birth of a Victorian suburb""",2011,,,"""Lucas, M. and Lucas, R.""","""The Survey of Lincoln""",Article,,,2011,,,,8
C73C3AB6-39B3-496F-BC08-C9ABF753202C,Lincoln Heritage Database (Sources),2086,,"""199 Newport, Lincoln. Archaeological Watching Brief""",2007,,,"""Jarvis, M.""","""Mike Jarvis Archaeological Services""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2007,,,,7
C7450A50-77E1-438B-A8FE-143EC9930171,Lincoln Heritage Database (Sources),4144,,"""Society for Lincolnshire History and Archaeology 20""",1985,,,,"""Society for Lincolnshire History and Archaeology""",Journal,,,1985,,,,9
C75958E8-0D0A-4049-B4B5-C19AF1B028D7,Lincoln Heritage Database (Sources),651,,"""Notes on the fill of the Roman drain (context 1272)""",1985,,,"""Wilkinson, T. J.""","""Unpublished""",Report,,,1985,,,,8
C7852293-742D-41C8-9938-0AC3478E307D,Lincoln Heritage Database (Sources),214,,"""The lower walled city in detail (a) The NE quarter""",1989,,,"""Guy, Chris""","""City of Lincoln Archaeology Unit""",Article,,,1989,,,,8
C7B9A595-20BB-4473-8F73-8E5A0DC17DF7,Lincoln Heritage Database (Sources),2791,,"""Lincoln: land 9-11 Monson Street""",2009,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2009,,,,8
C7C8289F-37A5-4FB7-B6BD-988D142D0E3D,Lincoln Heritage Database (Sources),256,,"""Old Bishops Palace""",1990,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Article,,,1990,,,,8
C7D39A4E-8A71-415E-A9EE-8099BB4811C4,Lincoln Heritage Database (Sources),2034,,"""Hawsons Cottage, 22 St Martins Street, Lincoln. Archaeological Evaluation""",2006,,,"""McDaid, M.""","""Lindsey Archaeological Services""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
C7F22318-C847-477A-9700-B32E049B346F,Lincoln Heritage Database (Sources),398,,"""Early Medieval Occupation at Flaxengate, Lincoln""",1981,,,"""Perring, Dominic""","""Council for British Archaeology""",Monograph,,,1981,,,,8
C81C0C3E-5E37-47E2-AD83-1D246AC902C5,Lincoln Heritage Database (Sources),1606,,"""Iron Girders""",1997,,,"""Horne, D. K.""","""Atlantic""",Article,,,1997,,,,8
C82F04D8-0AB2-41C4-AEFF-089AA688CE89,Lincoln Heritage Database (Sources),4222,,"""Archaeological Journal 94""",1937,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1937,,,,9
C83254F2-21AA-4A54-80F6-3D7AFCBD8156,Lincoln Heritage Database (Sources),1491,,"""Report on Archaeological Excavations undertaken in connection with the re-development of 158 High Street, Lincoln""",1999,,,"""John Samuels Archaeological Consultants""","""John Samuels Archaeological Consultants""",Excavation Report,"""Digital copy in LHD Sources file.""",,1999,,,,7
C83741B0-650E-4713-9D95-87B8025346D7,Lincoln Heritage Database (Sources),930,,"""The Anglo-Saxon Cemetery at Millgate, Newark-on-Trent, Nottinghamshire""",1989,,,"""Kinsley, A. G.""","""University of Nottingham, Department of Classical and Archaeological Studies""",Monograph,,,1989,,,,8
C8739023-EAC1-437A-B49E-B5B05335177B,Lincoln Heritage Database (Sources),442,,"""Recent work at Monks Abbey, Lincoln""",1984,,,"""Stocker, D. A.""","""Society for Lincolnshire History and Archaeology""",Article,,,1984,,,,8
C889476C-DE74-47F5-AB18-AEB1D3F7CBF7,Lincoln Heritage Database (Sources),2409,,"""Lincolnshire in the industrial period""",2001,,,"""Wright, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2001,,,,8
C8A3A7C8-0FAF-46BB-8324-0B7572DDDE4A,Lincoln Heritage Database (Sources),2029,,"""Urban Castles and Late Anglo-Saxon Towns""",2004,,,"""Parsons, D.""","""Society for Lincolnshire History and Archaeology""",Article,,,2004,,,,8
C8A9D07A-E36E-46C5-BDEF-E6FAD0FB64F8,Lincoln Heritage Database (Sources),80,,"""Tower Garage, Westgate""",1990,,,"""Chitwood, P., Donel, L. and Jones, M. J.""","""City of Lincoln Archaeology Unit""",Article,,,1990,,,,8
C8B2900E-0756-4D7B-827E-4D2D2AA55E5A,Lincoln Heritage Database (Sources),1626,,"""Lincoln: Rasen Lane/Bailgate""",1998,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1998,,,,9
C8C6F71A-9A41-43FC-A92A-DCEF60708DD7,Lincoln Heritage Database (Sources),459,,"""The Geology of Lincolnshire""",1976,,,"""Swinnerton, H. H. and Kent, P. E.""","""Lincolnshire Naturalists Union""",Volume,,,1976,,,,8
C8CD2977-2832-4CBD-AA75-3B67A75DD284,Lincoln Heritage Database (Sources),799,,"""A hoard of Roman military equipment from Fremington Hagg""",1971,,,"""Webster, G. A.""","""Leicester University Press""",Article,,,1971,,,,8
C8FCEA8C-92B6-4397-9305-BF56790A5F30,Lincoln Heritage Database (Sources),2942,,"""(re tombstone of Lucius Sempronius Flavinus)""",1842,,,"""Padley, J. S.""",,Article,"""Digital copy in LHD Sources file.""",,1842,,,,8
C96396CF-96B7-4815-A330-090E61C813C1,Lincoln Heritage Database (Sources),2228,,"""The registers of John Gynewell, Bishop of Lincoln for the years 1349-1350""",1911,,,"""Thompson, A. H.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1911,,,,7
C9730065-45AA-4384-8B9B-BFC9BF378627,Lincoln Heritage Database (Sources),2629,,"""Lincoln Castle Stability Investigation""",1992,,,"""Allot and Lomax""",,Report,,,1992,,,,9
C984A09E-EF54-4E04-A50C-E287B14B62C1,Lincoln Heritage Database (Sources),1558,,"""Extension to NSPCC Offices, 111 Nettleham Road, Lincoln""",2000,,,"""Trimble, R.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2000,,,,7
C98B73F1-991F-4BAC-8E11-5457DABCBC97,Lincoln Heritage Database (Sources),4335,,"""Impale 1""",2013,,,"""Margetts, W.""","""Matelot Marketing Ltd""",Journal,,,2013,,,,8
C9985EFC-C9A9-4BB5-A91B-9A4CD577D5F8,Lincoln Heritage Database (Sources),2968,,"""An Historic Building Survey of Nos. 200-201 High Street, Lincoln""",2013,,,"""Sheppard, R.""","""Trent and Peak Archaeology""",Building Recording Report,"""Digital copy in LHD Sources file.""",,2013,,,,7
C9986E0D-5040-4F7B-BE97-E1FB4CFAE9D1,Lincoln Heritage Database (Sources),2207,,"""On the glazing of the north rose window of Lincoln cathedral""",1857,,,"""Winston, C.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1857,,,,7
C9A2B474-E245-4B70-A332-318B5F2F46B0,Lincoln Heritage Database (Sources),1526,,"""The Castle of Lincoln""",1850,,,"""Willson, E. J.""","""Archaeological Institute of Great Britain and Ireland""",Volume,"""Digital copy in LHD Sources file.""",,1850,,,,7
C9B1F666-BC43-48EA-9D4A-A48CC81BF28F,Lincoln Heritage Database (Sources),1529,,"""Houses in the Bail: Steep Hill, Castle Hill, and Bailgate""",1996,,,"""Jones, S. R. Major, K.  Varley, J. and Johnson, C.""","""Lincoln Civic Trust""",Volume,,,1996,,,,8
C9EAB73B-D757-43A8-80F0-44D7788D90FB,Lincoln Heritage Database (Sources),1671,,"""Lincolnshire Windmills; a contemporary survey""",1986,,,"""Dolman, Peter""","""Lincolnshire County Council""",Volume,,,1986,,,,8
C9ED3199-6437-467A-9B34-6103F5644955,Lincoln Heritage Database (Sources),2977,,"""The church of St Nicholas with St John, Newport, Lincoln. Scheme of intermitent archaeological monitoring and recording""",2012,,,"""Savage, R. D.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
C9F2ADF5-6C53-4E70-A772-00EA4FA4EF11,Lincoln Heritage Database (Sources),678,,"""A medieval wharf at Thoresby College Courtyard, Kings Lynn""",1965,,,"""Parker, H.""","""Society for Medieval Archaeology""",Article,,,1965,,,,8
C9F7A03E-FB3A-45A8-A1A5-602EC09D01D4,Lincoln Heritage Database (Sources),4305,,"""Medieval Archaeology 4""",1960,,,,"""Society for Medieval Archaeology""",Journal,,,1960,,,,9
C9F90041-454C-425A-89F9-DE4B063CA6B3,Lincoln Heritage Database (Sources),574,,"""Assessment of biological remains from excavations at two sites in Lincoln: ze87-90 and on362""",1994,,,"""Carrott, J., Hall, A., Issitt, M., Kenward, H., Large, F. and Milles, A.""","""Environmental Archaeological Unit, York""",Report,,,1994,,,,8
CA27D680-2714-4F29-AD96-450BC0130B0B,Lincoln Heritage Database (Sources),984,,"""The West Gate, Lincoln Castle, Archaeological Excavation""",1987,,,"""Lincolnshire County Council""",,Publication,,,1987,,,,9
CA3C24D4-BAA3-4FD3-BA33-232369E1ECB1,Lincoln Heritage Database (Sources),2811,,"""Lincoln: proposed Heritage Skills Centre, Lincoln Castle""",2010,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2010,,,,8
CA989581-4D67-47CC-803B-80AA4E6980EA,Lincoln Heritage Database (Sources),2704,,"""Ancient Sculpture in Lincoln Cathedral""",1850,,,"""Cockerell, C. L.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1850,,,,7
CAD21B29-5A4F-4453-B1B9-9BD700BFC910,Lincoln Heritage Database (Sources),1753,,"""Castle East gate; Building Survey.""",1984,,,"""Stocker, D.""","""Unpublished""",Building Recording Report,,,1984,,,,8
CADC55A9-529E-4E5C-B755-EBC3A5F4B433,Lincoln Heritage Database (Sources),1453,,"""The proposed District Centre, Nettleham Road, Lincoln. Archaeological Evaluation""",1999,,,"""Trimble, R.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1999,,,,7
CB0622CE-9BDC-49A0-AD44-A9792CC20513,Lincoln Heritage Database (Sources),400,,"""Archaeological Notes for the year 1956""",1956,,,"""Petch, D. F.""","""Lincolnshire Architectural and Archaeological Society""",Article,,,1956,,,,8
CB0D9F2A-424A-4EE0-A7EF-BF14CB4CAC2E,Lincoln Heritage Database (Sources),2729,,"""Archaeological Watching Brief Report: land adjacent to 6 Rasen Lane, Lincoln, Lincolnshire""",2011,,,"""Evershed, R. and Clay, C.""","""Allen Archaeological Associates""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2011,,,,7
CB2EA830-96CD-41A6-8E40-78CA7C7C83B3,Lincoln Heritage Database (Sources),2144,,"""Some Notes for a proposed Guided Walk around Bracebridge""",2006,,,"""Smith, J.""","""The Survey of Lincoln""",Article,,,2006,,,,8
CB3FF81C-0C36-46B6-A504-D4C539CCE7C7,Lincoln Heritage Database (Sources),374,,"""Major settlements of the later Iron Age in Lincolnshire""",1984,,,"""May, J. L.""",,Volume,,,1984,,,,9
CB41942F-811B-42AB-ACE0-D59CDB2F855A,Lincoln Heritage Database (Sources),4110,,"""Archeologia urbana e centro antico di Napoli. Atti del convegno 1983""",1983,,,"""Muscettola, S. A. & Gastaldi, P.""","""Instituto per la Storia e lArceologia della Magna Grecia""",Journal,,,1983,,,,8
CB44972B-A47A-4FEB-93AA-81F67C32A8A6,Lincoln Heritage Database (Sources),1654,,"""Lincoln: 30-32 Steep Hill""",1999,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1999,,,,9
CB46CA93-2277-4679-A115-42B49D14C1A1,Lincoln Heritage Database (Sources),1299,,"""Lincoln Cathedral, Electricity Installation (External).  Archaeological Watching Brief.""",1996,,,"""Donel, L. G""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
CB4E7F3F-F353-489B-A5B9-01DC59E4C865,Lincoln Heritage Database (Sources),4130,,"""From River Trent to Raqqa""",1996,,,"""Wilson, R. J. A.""","""Department of Archaeology, University of Nottingham""",Volume,,,1996,,,,8
CB55765C-E7A7-4AC4-8F51-1D86994E6386,Lincoln Heritage Database (Sources),550,,"""Monks Abbey, Lincoln. Survey of outlying fragments and remains""",1992,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Building Recording Report,,,1992,,,,8
CB7C598D-3B74-40CA-B090-C3B682730790,Lincoln Heritage Database (Sources),1311,,"""Lincoln Castle, Electricity Cable Trench.  Archaeological Watching Brief.""",1996,,,"""Donel, L. G""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
CB89C4EC-E842-4BA8-AF5D-B389CE4E9D4E,Lincoln Heritage Database (Sources),2036,,"""Archaeological Watching Brief at 1 Riverside Lawns, Peel Street, Lincoln (LIPS 06)""",2006,,,"""Murphy, K.""","""Archaeological Project Services""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
CBA6548D-DB7F-4896-BF90-84DE1BB6FEA7,Lincoln Heritage Database (Sources),438,,"""Post-Roman Lincoln: Archaeological Evidence for Activity in Lincoln in the 5th-9th Centuries""",1993,,,"""Steane, Kate and Vince, Alan""","""City of Lincoln Archaeology Unit""",Volume,,,1993,,,,8
CBAE3B19-77DD-4600-B8C0-C722F20C8E22,Lincoln Heritage Database (Sources),4030,,"""Lincoln Archaeological Trust 1974-1975, Annual Report Lincoln Archaeological Trust, 3""",1975,,,,"""Lincoln Archaeological Trust""",Serial,,,1975,,,,9
CBB6498A-B7C5-42C5-BD9C-B3858A61BE0F,Lincoln Heritage Database (Sources),2692,,"""Lincoln Theological College 1874-1974""",1974,,,"""Lincoln Theological College""","""Lincoln Theological College""",Volume,,,1974,,,,8
CBBE6D7B-72BC-4E05-883F-F3530AC5E577,Lincoln Heritage Database (Sources),171,,"""Pre-Viking settlement in Lindsey""",1993,,,"""Everson, Paul""","""City of Lincoln Archaeology Unit""",Volume,,,1993,,,,8
CBC8AF33-D4C2-42FF-9256-8556238CB928,Lincoln Heritage Database (Sources),409,,"""Saltergate""",1979,,,"""Reynolds, N. M.""","""Society of Antiquaries""",Article,,,1979,,,,8
CBE14E32-F006-422E-8F00-8E35433EC2B2,Lincoln Heritage Database (Sources),1897,,"""Lincoln: 4 Ventnor Terrace""",2002,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2002,,,,8
CC04E913-1A8D-4253-9504-C6F65AADBACA,Lincoln Heritage Database (Sources),1162,,"""Account of some Roman remains discovered at Lincoln""",1878,,,"""Penrose, F. C.""","""Society of Antiquaries""",Article,,,1878,,,,8
CC13059B-6558-422C-9F28-DC97F3D979D9,Lincoln Heritage Database (Sources),4312,,"""The Gentleman's Magazine 64""",1794,,,,,Journal,,,1794,,,,10
CC189C55-44DA-4219-B743-B9274943552C,Lincoln Heritage Database (Sources),2432,,"""Architectural styles in Wigford""",2000,,,"""Pilling, R.""","""The Survey of Lincoln""",Article,,,2000,,,,8
CC33E33B-811D-4D02-8C64-EB17484F9D7F,Lincoln Heritage Database (Sources),4218,,"""Archaeological Journal 90""",1933,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1933,,,,9
CC3C920F-0EEA-4E40-8BEF-EF1FFBF88FBA,Lincoln Heritage Database (Sources),2258,,"""The Park, Lincoln, gateway and defences""",1975,,,"""Colyer, C. C""","""Archaeological Institute of Great Britain and Ireland""",Article,,,1975,,,,8
CC4232A0-C818-46A4-9760-6891F0081E39,Lincoln Heritage Database (Sources),890,,"""Excavations at Lurk Lane Beverley, 1979-82""",1991,,,,"""J R Collis Publ""",Series,,,1991,,,,9
CC709810-B051-4695-BEC6-35326C4F045C,Lincoln Heritage Database (Sources),2304,,"""Archaeological Evaluation on land at Fort Barnes, Rookery Lane, Lincoln (LIRL09)""",2009,,,"""Peachey, M.""","""Archaeological Project Services""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2009,,,,7
CC8E164D-AC63-4679-A2C4-B9CD50F83917,Lincoln Heritage Database (Sources),2951,,"""Report on High Bridge to the Estates Committee of the Lincoln Corporation""",1902,,,"""Watkins, W. & Son""","""Unpublished""",Building Recording Report,,,1902,,,,8
CCB5AD4C-7192-47A4-9620-EF3F8F133435,Lincoln Heritage Database (Sources),1259,,"""Lincoln Cathedral, Close Wall, West Tower (DIsney Place Hotel, Eastgate).  Archaeological Site Investigation.""",1995,,,"""Brann, M.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
CCC5CCD7-5983-49DB-B0FA-E1C45D8EE56D,Lincoln Heritage Database (Sources),389,,"""Animal bones from Flaxengate c.870-1500""",1982,,,"""O'Connor, T. P.""","""Council for British Archaeology""",Monograph,,,1982,,,,8
CCC64BD1-2FD5-4146-90F7-20EC1CEB744E,Lincoln Heritage Database (Sources),653,,"""Soil samples report""",1978,,,,,Report,,,1978,,,,10
CCC65E52-2377-449D-8962-B16E918B1774,Lincoln Heritage Database (Sources),2186,,"""Land to the rear of 41-73 Hykeham Road, Lincoln, Lincolnshire""",2008,,,"""Williams, S.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
CCD4642C-3770-40B3-AA70-7057DAC4F799,Lincoln Heritage Database (Sources),1310,,"""The Blue Marlin (Formerly Swiss Cottage) Public House, 35  Newland, Lincoln.  Archaeological Watching Brief.""",1996,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
CCE3C4D0-3C12-4602-8E56-CF0319A52F4E,Lincoln Heritage Database (Sources),1776,,"""Land to the South and East of Mill House, Brayford Wharf North, Lincoln. Archaeological Evaluation""",2003,,,"""Batt, A.""","""Wessex Archaeology""",Evaluation Report,,,2003,,,,8
CCEB0994-5282-414E-A665-6D6C9E7E4D26,Lincoln Heritage Database (Sources),372,,"""The Stonebow Survey""",1992,,,"""Marshall, Pamela""","""City of Lincoln Archaeology Unit""",Article,,,1992,,,,8
CD13501C-6C9C-44A0-9734-00AB5C5AC566,Lincoln Heritage Database (Sources),1067,,"""Lincoln - Bishop Grosseteste College""",1978,,,"""Rollin, P.""","""Society for Lincolnshire History and Archaeology""",Article,,,1978,,,,8
CD15437F-29D6-4413-AF16-E5C0883AB330,Lincoln Heritage Database (Sources),1062,,"""291-2 High Street""",1956,,,"""Thompson, F. H.""","""Society for the Promotion of Roman Studies""",Article,,,1956,,,,8
CD8D6E9E-25ED-4B96-BEE7-6241FE0582C0,Lincoln Heritage Database (Sources),1258,,"""City Hall, Beaumont Fee.  Archaeological Watching Brief.""",1995,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
CDA00B1E-BD19-493F-BEEE-6C0C137949BE,Lincoln Heritage Database (Sources),2169,,"""Lincoln: land to the rear of 14 Victoria Terrace""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
CDE7DC70-3633-4D6E-8046-E88547078FCB,Lincoln Heritage Database (Sources),2904,,"""A Lifetime with Lincolnshire Archaeology: Looking back Over 60 Years""",1984,,,"""Baker, F. T.""","""Society for Lincolnshire History and Archaeology""",Volume,,,1984,,,,8
CDFE6FEE-2EA4-462B-AB99-2B996F8DFB4F,Lincoln Heritage Database (Sources),4361,,"""Spink Numismatic Circular""",1979,,,,,Journal,,,1979,,,,10
CE164057-FBF7-4C3D-97D2-3A65CD868EFD,Lincoln Heritage Database (Sources),2528,,"""Archaeological desk-based assessment and geophysical survey: on land off Wolsey Way, Lincoln, Lincolnshire""",2002,,,"""M & M Archaeological Services""","""M & M Archaeological Services""",Deskbased Survey Report,,,2002,,,,8
CE17817D-EAFB-4475-A83D-AAD96A51FF44,Lincoln Heritage Database (Sources),1308,,"""Lincoln City Foul Water Sewer Improvements: Carholme Road, Lincoln.   Archaeological Watching Brief.""",1996,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
CE2731C9-E5A7-4A42-B144-EC05B98FC766,Lincoln Heritage Database (Sources),787,,"""An Anglo-Saxon Brooch from Lincoln""",1977,,,"""Everson, Paul""","""Society for Lincolnshire History and Archaeology""",Article,,,1977,,,,8
CE45C882-7938-4931-8A98-4227E41ED42A,Lincoln Heritage Database (Sources),4102,,"""Society for Lincolnshire History and Archaeology 38""",2003,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Journal,,,2003,,,,8
CE5E9923-5968-46FE-ACD8-4D11AD66FE8C,Lincoln Heritage Database (Sources),1816,,"""Archaeological Watching Brief, Greestone Place to Bishops Palace, Lincoln""",2004,,,"""Clay, C.""","""PCAS Archaeology""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2004,,,,7
CE65135F-FC2D-40BE-8F25-A4EBF552DD98,Lincoln Heritage Database (Sources),2407,,"""Belfast Truss Aircraft Hangar Bracebridge Heath""",2000,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2000,,,,9
CE7DBCAE-DC35-45BE-8D40-BC705BA10FE6,Lincoln Heritage Database (Sources),272,,"""St Paul-in-the-Bail""",1977,,,"""Jones, M. J.""","""Lincoln Archaeological Trust""",Article,,,1977,,,,8
CE83DC8A-68A4-441C-A1C6-5F004604D131,Lincoln Heritage Database (Sources),2014,,"""Archaeological Watching Brief Report. Land off Hall Drive, Boultham, Lincoln""",2001,,,"""Allen, M.""","""PCAS Archaeology""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2001,,,,7
CE845375-9A05-4559-A18F-39383256EB3E,Lincoln Heritage Database (Sources),1556,,"""The Architectural History of Lincoln Cathedral from the Dissolution to the Twentieth Century""",1986,,,"""Cocke, Thomas""","""British Archaeological Association""",Article,,,1986,,,,8
CE908F5E-7B7E-425E-A717-801C69D8647F,Lincoln Heritage Database (Sources),2943,,"""(re Old Deanery)""",1848,,,"""Burton, F.""",,Article,"""Digital copy in LHD Sources file.""",,1848,,,,8
CE9504D6-CAA9-43BF-B1A5-DB94E724E85A,Lincoln Heritage Database (Sources),2727,,"""Sack hire and the railways""",2011,,,"""Squires, S.""","""Society for Lincolnshire History and Archaeology""",Article,,,2011,,,,8
CEA2DAE0-D617-41CA-9B77-8D2D7CAAFB23,Lincoln Heritage Database (Sources),999,,"""Lincoln, Flaxengate: Crucibles and Associated Materials from 9th-10th Century Levels""",,,,"""Bayley, J.""","""Unpublished""",Report,,,,,,,10
CEBF6D10-E0F7-4C97-828F-06DC20168772,Lincoln Heritage Database (Sources),2128,,"""Manvers Arms 204-206 Monks Road Lincoln. Photographic and Archaeological Recording.""",2008,,,"""Field, N.""","""Lindsey Archaeological Services""",Building Recording Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
CED862EF-7B44-40F1-8EE6-CD7E181CC22A,Lincoln Heritage Database (Sources),878,,"""Excavations in Thetford, 1948-59 and 1973-80""",1984,,,"""Rogerson, A. and Dallas, C.""","""Norfolk Archaeological Unit""",Excavation Report,,,1984,,,,8
CEFDCDBF-3F9F-4C6A-8B6F-730ABF57D62C,Lincoln Heritage Database (Sources),1918,,"""Lincoln College, Monks Road, Lincoln. Archaeological Watching Brief""",2005,,,"""Pullen, R.""","""Lindsey Archaeological Services""",Watching Brief Report,,,2005,,,,8
CEFEE797-4C4A-4FDA-8940-CA7C549631EC,Lincoln Heritage Database (Sources),4156,,"""Society for Lincolnshire History and Archaeology 6""",1971,,,,"""Society for Lincolnshire History and Archaeology""",Journal,,,1971,,,,9
CF0787C8-ACF2-4D28-93B5-3D11FCB2F82F,Lincoln Heritage Database (Sources),536,,"""Soil samples""",1988,,,"""Wilkinson, T. J.""","""Society for the Promotion of Roman Studies""",Article,,,1988,,,,8
CF0CFC44-D4FA-4C38-929B-2484E03BB608,Lincoln Heritage Database (Sources),640,,"""Bone report""",1987,,,"""Scott, S.""","""Unpublished""",Report,,,1987,,,,8
CF118F28-6FE8-40BF-9355-106EFEC0D96B,Lincoln Heritage Database (Sources),2022,,"""Newport TA Centre. Desktop Archaeological Study""",2006,,,"""White J""","""W. A. Fairhurst & Partners""",Deskbased Survey Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
CF51BC26-EAA7-463B-8D44-8094DD3781B9,Lincoln Heritage Database (Sources),4217,,"""Archaeological Journal 83""",1926,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1926,,,,9
CF69B33A-6E54-4058-A3ED-9CF4BB752382,Lincoln Heritage Database (Sources),3025,,"""Boultham Lake and McDakins Bridge""",2014,,,"""Wheeler, R.""","""The Survey of Lincoln""",Article,"""Digital copy in LHD Sources file.""",,2014,,,,7
CF6FFB75-BC63-492B-9F15-982F1167C1AA,Lincoln Heritage Database (Sources),218,,"""The Close Wall, Phase I""",1992,,,"""Hall, J. L.""","""City of Lincoln Archaeology Unit""",Report,,,1992,,,,8
