ResourceID,WKT
"c7e17faf-934f-45e0-9011-f3acd78f24a0","POLYGON((-0.539754 53.234517,-0.539947 53.234266,-0.539994 53.234271,-0.539998 53.23426,-0.539933 53.234253,-0.539741 53.234498,-0.53968 53.23448,-0.539658 53.234507,-0.539704 53.234521,-0.539718 53.234506,-0.539754 53.234517))"
"c7e17faf-934f-45e0-9011-f3acd78f24a0","POLYGON((-0.542214 53.235624,-0.542174 53.235611,-0.542142 53.235684,-0.542134 53.235699,-0.542061 53.235795,-0.542014 53.235791,-0.541931 53.235782,-0.541811 53.235765,-0.541683 53.235743,-0.541237 53.235655,-0.540842 53.235572,-0.54064 53.235521,-0.54064 53.23552,-0.540519 53.235486,-0.540243 53.235412,-0.539789 53.235287,-0.539761 53.235308,-0.54064 53.235543,-0.540885 53.235605,-0.540982 53.235626,-0.541287 53.235687,-0.541827 53.235793,-0.542092 53.23582,-0.542144 53.235747,-0.542164 53.235715,-0.542192 53.235667,-0.542214 53.235624))"
"c7e17faf-934f-45e0-9011-f3acd78f24a0","POLYGON((-0.542218 53.235533,-0.542258 53.235533,-0.542272 53.235383,-0.542278 53.235275,-0.542277 53.235134,-0.542283 53.235065,-0.542304 53.23493,-0.542321 53.234795,-0.542328 53.234593,-0.542346 53.234522,-0.542218 53.234445,-0.542214 53.234435,-0.542055 53.234383,-0.541951 53.234346,-0.541801 53.234285,-0.541785 53.234307,-0.541896 53.234352,-0.542198 53.234453,-0.542304 53.234511,-0.542285 53.234603,-0.542279 53.234676,-0.542273 53.234798,-0.542266 53.234875,-0.542246 53.235063,-0.542238 53.235262,-0.542234 53.235419,-0.542218 53.235533))"
"c7e17faf-934f-45e0-9011-f3acd78f24a0","POLYGON((-0.541144 53.234147,-0.541395 53.234199,-0.54141 53.234178,-0.541158 53.234127,-0.541066 53.234116,-0.540936 53.234107,-0.540587 53.234088,-0.540345 53.234125,-0.540343 53.234143,-0.54019 53.234189,-0.54021 53.234191,-0.540355 53.234149,-0.54058 53.234113,-0.540688 53.234117,-0.540928 53.23413,-0.541144 53.234147))"
"c7e17faf-934f-45e0-9011-f3acd78f24a0","POLYGON((-0.53973 53.234572,-0.539628 53.234541,-0.539608 53.234564,-0.5397 53.234593,-0.539671 53.234735,-0.539656 53.234963,-0.539654 53.235082,-0.539691 53.235255,-0.539732 53.235241,-0.539694 53.235085,-0.539693 53.235001,-0.539708 53.234753,-0.539747 53.234587,-0.539722 53.23458,-0.53973 53.234572))"
"c8fa04c7-b856-4b85-aa02-6f7c97be90e2","POLYGON((-0.529464 53.232599,-0.528598 53.232626,-0.525683 53.232584,-0.518982 53.232302,-0.514735 53.232227,-0.512645 53.232529,-0.512163 53.233404,-0.511652 53.233881,-0.511935 53.23415,-0.513649 53.234218,-0.515844 53.234286,-0.518057 53.234691,-0.521389 53.23496,-0.523976 53.234954,-0.526733 53.23502,-0.529167 53.235054,-0.529529 53.234754,-0.530026 53.23446,-0.530411 53.234301,-0.530977 53.234148,-0.531468 53.233935,-0.531628 53.233844,-0.531838 53.233743,-0.531964 53.23367,-0.532183 53.233482,-0.53228 53.233382,-0.532334 53.233262,-0.532371 53.233137,-0.532363 53.233023,-0.532268 53.232512,-0.530474 53.23257,-0.529464 53.232599))"
"c9661eff-8509-4389-8e2f-a6008fbe7e13","POLYGON((-0.530713228425288 53.2355275736041,-0.530274 53.235525,-0.530199 53.23535,-0.530178 53.235293,-0.530862 53.235304,-0.530861 53.23538,-0.530857 53.235454,-0.530863 53.235529,-0.530713228425288 53.2355275736041),(-0.530713228425288 53.2355275736041,-0.530786 53.235528,-0.530338 53.235524,-0.530713228425288 53.2355275736041))"
"cb189e9c-d655-4b08-8963-c0e207baac1b","POLYGON((-0.537178 53.228811,-0.537309 53.22881,-0.537311 53.228754,-0.537314 53.228742,-0.537321 53.228495,-0.53734 53.22833,-0.537207 53.228325,-0.537206 53.228351,-0.537208 53.228409,-0.537213 53.228451,-0.537207 53.228568,-0.537187 53.228699,-0.537178 53.228811))"
"cb87e1e0-213e-48e9-ba14-a98e86828f17","POLYGON((-0.538516 53.232513,-0.538505 53.232525,-0.538614 53.232517,-0.539054 53.232457,-0.539112 53.23244,-0.539144 53.232422,-0.539154 53.232413,-0.53918 53.232365,-0.539216 53.232311,-0.539265 53.232241,-0.539314 53.232179,-0.539364 53.232109,-0.539387 53.232074,-0.539453 53.23198,-0.539499 53.23193,-0.539573 53.231802,-0.539492 53.231788,-0.539398 53.231926,-0.539336 53.232003,-0.539323 53.232029,-0.539298 53.232066,-0.539298 53.232069,-0.539292 53.232072,-0.539203 53.232198,-0.539163 53.23226,-0.539092 53.232357,-0.539076 53.23239,-0.539066 53.2324,-0.539059 53.232405,-0.539039 53.232411,-0.539001 53.232416,-0.5385 53.232481,-0.538505 53.232524,-0.538516 53.232513))"
"cbed5c55-62ca-4e5c-9c7e-b8dbf7b4d0fc","POLYGON((-0.535265 53.235021,-0.535266 53.234978,-0.535275 53.234978,-0.535279 53.234975,-0.535276 53.234971,-0.535268 53.23497,-0.535269 53.23487,-0.53529 53.234869,-0.53529 53.234863,-0.535232 53.234859,-0.535047 53.234852,-0.535049 53.234885,-0.535045 53.234886,-0.535042 53.234892,-0.535042 53.234896,-0.535049 53.234899,-0.535053 53.235017,-0.535171 53.235013,-0.53517 53.23502,-0.535265 53.235021))"
"cc343696-7e21-4f73-9436-a50c20b06f70","POLYGON((-0.535541 53.22907,-0.535545 53.229058,-0.535454 53.229053,-0.535451 53.229069,-0.535541 53.22907))"
"cc6cb05e-0cdf-41fb-92ba-ee2007de584c","POLYGON((-0.52234 53.232578,-0.522418 53.230773,-0.522258 53.230769,-0.522152 53.232579,-0.52234 53.232578))"
"cca27213-4243-46d4-8d80-18db31b231eb","POLYGON((-0.535134 53.23354,-0.535072 53.233448,-0.535037 53.233392,-0.535001 53.233303,-0.535032 53.233251,-0.535021 53.233221,-0.535021 53.233219,-0.535025 53.233218,-0.535015 53.23319,-0.535054 53.233186,-0.535047 53.233165,-0.53504 53.233001,-0.534961 53.233007,-0.534964 53.233015,-0.5345 53.233056,-0.534667 53.233259,-0.534936 53.233558,-0.534964 53.233624,-0.535158 53.233602,-0.535134 53.23354))"
"ccc2727e-4e10-4676-906b-9097952ee443","POLYGON((-0.540865 53.228534,-0.540883 53.228476,-0.540776 53.228464,-0.540771 53.228474,-0.540736 53.228596,-0.540727 53.228609,-0.54084 53.228609,-0.540842 53.228596,-0.540865 53.228534))"
"ccce62f3-9204-49a7-a830-bb4ad0319e12","POLYGON((-0.538406 53.234296,-0.53846 53.234136,-0.538494 53.234138,-0.538497 53.234119,-0.53842 53.23411,-0.538416 53.234119,-0.538312 53.234162,-0.538305 53.23418,-0.538268 53.234175,-0.538235 53.234272,-0.538406 53.234296))"
"cd081ee4-7e20-460c-9579-97e5dbbf3bd3","POLYGON((-0.536161 53.234624,-0.536167 53.234622,-0.535612 53.234587,-0.535571 53.234826,-0.53612 53.234858,-0.536166 53.234634,-0.536161 53.234624))"
"cd3171c5-3165-403b-b4c0-c89dec030576","POLYGON((-0.540409 53.229543,-0.540441 53.229454,-0.540271 53.229433,-0.539976 53.23017,-0.539945 53.230234,-0.539832 53.23045,-0.539825 53.230586,-0.53977 53.230728,-0.539644 53.231074,-0.53949 53.231391,-0.539457 53.23146,-0.539382 53.231548,-0.539431 53.231572,-0.539564 53.231591,-0.539635 53.231371,-0.539806 53.230979,-0.539805 53.230979,-0.539973 53.230564,-0.540007 53.230453,-0.540105 53.2302,-0.540195 53.229935,-0.540337 53.229536,-0.540409 53.229543))"
"cdaab333-eebd-43ee-ab1d-0845e7cae400","POLYGON((-0.542853 53.230252,-0.542862 53.230228,-0.542871 53.230189,-0.542881 53.230129,-0.542885 53.230098,-0.54289 53.230075,-0.542885 53.230002,-0.542876 53.229993,-0.54286 53.229982,-0.542765 53.229944,-0.542704 53.229917,-0.542503 53.230197,-0.542853 53.230252))"
"cdee00af-971e-4c5b-a113-8af8841f60f4","POLYGON((-0.535988 53.232897,-0.535998 53.232897,-0.5361 53.232873,-0.536091 53.232803,-0.536102 53.232796,-0.536094 53.232792,-0.536085 53.232798,-0.536061 53.232797,-0.536061 53.232795,-0.536021 53.232793,-0.536021 53.232796,-0.536016 53.232796,-0.535988 53.232897))"
"cf8ef61a-f2ea-4171-8eea-dc060fdade7d","POLYGON((-0.534655 53.235235,-0.534899 53.235232,-0.533167 53.234762,-0.531615 53.234402,-0.530748 53.234222,-0.530742 53.234222,-0.530742 53.234219,-0.528512 53.233796,-0.527996 53.23369,-0.527761 53.233621,-0.525623 53.232928,-0.525508 53.2329,-0.524773 53.232738,-0.524773 53.232742,-0.524225 53.23263,-0.524038 53.232598,-0.523888 53.232575,-0.523833 53.232675,-0.525071 53.232918,-0.525504 53.233013,-0.525964 53.233151,-0.526947 53.233485,-0.527489 53.233661,-0.527494 53.233661,-0.527883 53.233782,-0.528223 53.233856,-0.529096 53.234019,-0.530915 53.23434,-0.532259 53.234613,-0.532233 53.235258,-0.532318 53.235258,-0.532354 53.234632,-0.53252 53.234667,-0.532727 53.234712,-0.532987 53.234774,-0.533124 53.234865,-0.533133 53.235252,-0.533222 53.235251,-0.533197 53.234845,-0.533339 53.234866,-0.533916 53.235026,-0.534655 53.235235))"
"d03d6101-a02b-48e6-98c8-c44b7e14f234","POLYGON((-0.541382 53.230408,-0.541453 53.230421,-0.541525 53.229676,-0.541402 53.229662,-0.541394 53.230036,-0.541382 53.230408))"
"d03d6101-a02b-48e6-98c8-c44b7e14f234","POLYGON((-0.540424 53.229507,-0.54041 53.229546,-0.541524 53.22968,-0.543214 53.229957,-0.543772 53.23003,-0.543809 53.229917,-0.540445 53.229453,-0.540433 53.229478,-0.540424 53.229507))"
"d17b160a-8fa8-43fd-9933-64caf6e28d0e","POLYGON((-0.540875 53.228501,-0.540489 53.22845,-0.540461 53.228523,-0.540856 53.22856,-0.540875 53.228501))"
"d27021d2-3ac7-4b87-a1fa-8899b79729d2","POLYGON((-0.538401 53.235671,-0.53846 53.235543,-0.538475 53.235386,-0.538157 53.235375,-0.538151 53.235368,-0.538116 53.23538,-0.538118 53.235385,-0.537995 53.235429,-0.538088 53.235524,-0.538048 53.235668,-0.538134 53.235674,-0.538244 53.235685,-0.538257 53.235649,-0.538401 53.235671))"
"d2e051a8-95e2-4543-aee4-54e91863de85","POLYGON((-0.532471 53.235339,-0.532474 53.235339,-0.532474 53.235337,-0.532468 53.235318,-0.532436 53.235321,-0.532444 53.235343,-0.532471 53.235339))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.536885 53.236583,-0.536888 53.23657,-0.53687 53.236569,-0.536866 53.236581,-0.536885 53.236583))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.537142 53.236645,-0.537144 53.236634,-0.537122 53.236632,-0.53712 53.236643,-0.537142 53.236645))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.537127 53.236612,-0.537136 53.236613,-0.537144 53.236582,-0.537123 53.23658,-0.53712 53.236593,-0.53713 53.236594,-0.537127 53.236612))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.537115 53.236665,-0.53713 53.236594,-0.537059 53.236587,-0.537056 53.236599,-0.537035 53.236598,-0.537021 53.236658,-0.537115 53.236665))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.536981 53.236442,-0.536978 53.236457,-0.536901 53.236452,-0.536899 53.23646,-0.536992 53.236467,-0.537003 53.236431,-0.536986 53.236428,-0.536981 53.236442))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.531969 53.239342,-0.53178 53.239287,-0.531697 53.239389,-0.53117 53.239918,-0.530864 53.240178,-0.529903 53.240964,-0.52803 53.242422,-0.525253 53.244834,-0.522427 53.2473,-0.520566 53.248936,-0.517142 53.251732,-0.514296 53.253811,-0.514306 53.253939,-0.514581 53.253949,-0.514845 53.25377,-0.516455 53.252623,-0.517608 53.251808,-0.518838 53.250798,-0.520237 53.249634,-0.522364 53.247763,-0.525625 53.244909,-0.526954 53.24373,-0.529221 53.241861,-0.530861 53.240504,-0.53144 53.240019,-0.531921 53.23947,-0.532021 53.239358,-0.531969 53.239342))"
"d374701d-e883-4938-8d85-5f545af6e7dd","POLYGON((-0.53178 53.239287,-0.532021 53.239358,-0.53808 53.237625,-0.538079 53.237478,-0.53216 53.239154,-0.53533 53.23536,-0.535108 53.235351,-0.53178 53.239287))"
"d38840a7-9b96-487a-aae6-2fe3917b4b52","POLYGON((-0.536717 53.235128,-0.536671 53.234931,-0.536648 53.234851,-0.536393 53.234861,-0.536393 53.23485,-0.536327 53.234851,-0.536322 53.234869,-0.536125 53.234873,-0.536124 53.234881,-0.53586 53.234865,-0.53556 53.23485,-0.535503 53.235222,-0.535501 53.235276,-0.536061 53.235222,-0.536058 53.235214,-0.536402 53.235181,-0.536717 53.235128))"
"d4afe694-8a4d-4477-a9cd-f67a9576aefa","POLYGON((-0.535249 53.230002,-0.536185 53.230082,-0.536214 53.229923,-0.53526 53.229848,-0.535249 53.230002))"
"d520d296-e144-46f6-a784-837b6cbf472d","POLYGON((-0.53265 53.233352,-0.532676 53.233374,-0.532701 53.233364,-0.532698 53.233346,-0.532685 53.233336,-0.53265 53.233352))"
"d5424592-d47c-4a8b-9464-d983a83993de","POLYGON((-0.537881 53.237088,-0.537851 53.237252,-0.538069 53.237261,-0.53808 53.237143,-0.538004 53.237138,-0.538009 53.237114,-0.538017 53.237111,-0.538019 53.237107,-0.538016 53.237102,-0.53801 53.237098,-0.537881 53.237088))"
"d563c880-99c2-473c-9fc5-500f3e625b7f","POLYGON((-0.539608 53.23535,-0.538552 53.23529,-0.538433 53.236045,-0.539471 53.236111,-0.539608 53.23535))"
"d563c880-99c2-473c-9fc5-500f3e625b7f","POLYGON((-0.539364 53.23561,-0.539335 53.235609,-0.539258 53.235963,-0.538859 53.235935,-0.538924 53.235584,-0.538901 53.235583,-0.538836 53.235946,-0.539283 53.23598,-0.539364 53.23561))"
"d563c880-99c2-473c-9fc5-500f3e625b7f","POLYGON((-0.53887 53.23587,-0.538867 53.23589,-0.539269 53.235918,-0.539272 53.2359,-0.53887 53.23587))"
"d5a57205-8286-48ab-8030-017769cc6cf4","POLYGON((-0.535553 53.234496,-0.535518 53.234474,-0.535505 53.234455,-0.535521 53.234438,-0.535556 53.234424,-0.535549 53.234404,-0.535548 53.234396,-0.535566 53.234372,-0.535318 53.234358,-0.535316 53.234378,-0.535303 53.234378,-0.535299 53.234393,-0.535202 53.234387,-0.535202 53.234372,-0.535188 53.234371,-0.53519 53.234353,-0.535094 53.234348,-0.535092 53.234368,-0.535096 53.234368,-0.535098 53.234351,-0.535185 53.234355,-0.535182 53.234374,-0.535197 53.234375,-0.535195 53.234391,-0.535304 53.234396,-0.535306 53.23438,-0.53532 53.234381,-0.535323 53.23436,-0.535397 53.234364,-0.535394 53.234384,-0.535425 53.234386,-0.535428 53.234367,-0.535505 53.234371,-0.535502 53.23439,-0.535529 53.234391,-0.535531 53.234373,-0.535558 53.234375,-0.535544 53.234391,-0.535535 53.234395,-0.535535 53.234404,-0.535543 53.234405,-0.535549 53.234422,-0.535526 53.234432,-0.535513 53.234439,-0.535503 53.234448,-0.535503 53.23445,-0.535491 53.234449,-0.535489 53.234462,-0.535504 53.234463,-0.535512 53.234474,-0.535534 53.234489,-0.535532 53.234497,-0.535546 53.234498,-0.535527 53.23464,-0.535425 53.234636,-0.535393 53.234601,-0.535409 53.234591,-0.535393 53.23458,-0.535373 53.234592,-0.53531 53.234573,-0.535311 53.234559,-0.535284 53.234558,-0.535281 53.234571,-0.53521 53.234581,-0.535198 53.23457,-0.535177 53.234578,-0.535188 53.234589,-0.535139 53.23462,-0.535117 53.234615,-0.535105 53.234631,-0.535126 53.234637,-0.535119 53.234682,-0.535098 53.234685,-0.535103 53.234698,-0.535127 53.234695,-0.535165 53.234735,-0.535148 53.234745,-0.535168 53.234758,-0.53519 53.234746,-0.535251 53.234765,-0.53525 53.234777,-0.535275 53.234779,-0.535278 53.234765,-0.535351 53.234755,-0.535362 53.234764,-0.535381 53.234756,-0.535371 53.234744,-0.535417 53.234716,-0.535491 53.23472,-0.535489 53.234731,-0.535513 53.234732,-0.535515 53.234721,-0.535555 53.234723,-0.535553 53.23474,-0.535578 53.234742,-0.535572 53.234785,-0.535494 53.234781,-0.535485 53.234846,-0.536121 53.234881,-0.536121 53.234876,-0.535488 53.234843,-0.535498 53.234783,-0.535577 53.234788,-0.535583 53.23474,-0.535558 53.234739,-0.53556 53.234721,-0.535414 53.234714,-0.535357 53.234749,-0.535265 53.234763,-0.535179 53.234739,-0.535126 53.234687,-0.535134 53.234629,-0.535202 53.234587,-0.535295 53.234574,-0.535383 53.2346,-0.535421 53.23464,-0.535533 53.234645,-0.535553 53.234496))"
"d605b010-9f67-43b5-8078-efb2e9828b76","POLYGON((-0.551787 53.230759,-0.551606 53.230728,-0.550454 53.23227,-0.550653 53.232329,-0.551787 53.230759))"
"d605b010-9f67-43b5-8078-efb2e9828b76","POLYGON((-0.550421 53.232527,-0.550389 53.232583,-0.550296 53.232761,-0.54986 53.233542,-0.546942 53.235554,-0.547071 53.235635,-0.550053 53.23358,-0.550632 53.232423,-0.550501 53.232381,-0.550421 53.232527))"
"d7513268-f380-47c0-9e93-ccc23589567e","POLYGON((-0.528008 53.23808,-0.534776 53.237247,-0.535073 53.235349,-0.535143 53.234802,-0.535526 53.232703,-0.529086 53.232613,-0.529399 53.235151,-0.527365 53.237109,-0.528008 53.23808))"
"d7f5f755-7555-4fae-ac9b-b89e676d527d","POLYGON((-0.538319 53.236433,-0.538701 53.23646,-0.538719 53.236381,-0.538332 53.236352,-0.538319 53.236433))"
"d88941a9-abeb-4aea-9039-c924c86b3986","POLYGON((-0.54371 53.229519,-0.543811 53.229553,-0.543889 53.229591,-0.544061 53.229696,-0.544748 53.229805,-0.545476 53.229929,-0.54603 53.230068,-0.546625 53.230214,-0.547335 53.2304,-0.549882 53.231085,-0.551091 53.231456,-0.552663 53.231975,-0.553394 53.232226,-0.553916 53.2324,-0.5544 53.232566,-0.555433 53.232899,-0.556182 53.233119,-0.556906 53.233347,-0.557642 53.23361,-0.558662 53.233953,-0.559469 53.234287,-0.560624 53.234803,-0.561753 53.23539,-0.563768 53.236547,-0.564724 53.237116,-0.565681 53.237714,-0.566573 53.238339,-0.567426 53.239032,-0.56828 53.239768,-0.569154 53.240578,-0.569837 53.241205,-0.570476 53.241775,-0.572204 53.243437,-0.572894 53.244038,-0.57343 53.24459,-0.57385 53.245002,-0.574257 53.245419,-0.57459 53.245776,-0.574987 53.24616,-0.575498 53.246703,-0.575617 53.246816,-0.575737 53.246975,-0.576135 53.247365,-0.576528 53.247761,-0.576824 53.247886,-0.577289 53.247909,-0.578041 53.247837,-0.579154 53.247716,-0.581777 53.247363,-0.58748 53.246645,-0.587399 53.246522,-0.582698 53.247126,-0.581095 53.247328,-0.580373 53.247411,-0.579632 53.247516,-0.579078 53.247579,-0.578513 53.247657,-0.577756 53.247757,-0.577106 53.247828,-0.576804 53.247762,-0.576347 53.247328,-0.576111 53.247086,-0.575768 53.246729,-0.575415 53.246332,-0.574804 53.245672,-0.574579 53.245436,-0.574451 53.245275,-0.574299 53.24516,-0.574064 53.244898,-0.573751 53.244634,-0.573386 53.244244,-0.572923 53.243832,-0.572428 53.243374,-0.571696 53.242679,-0.571104 53.242133,-0.57021 53.241323,-0.569295 53.24048,-0.568653 53.239906,-0.568204 53.239494,-0.567538 53.238918,-0.566713 53.238261,-0.56649 53.23807,-0.565858 53.237641,-0.565013 53.237113,-0.564482 53.23677,-0.563969 53.236461,-0.563512 53.236203,-0.56293 53.235879,-0.562413 53.235577,-0.561852 53.235272,-0.560744 53.234718,-0.559608 53.234185,-0.558787 53.233856,-0.557734 53.233497,-0.556713 53.233159,-0.555527 53.232791,-0.554715 53.232542,-0.55375 53.232204,-0.553077 53.231987,-0.551182 53.231361,-0.549799 53.230931,-0.548684 53.230625,-0.548082 53.230463,-0.547413 53.23027,-0.546718 53.230083,-0.545513 53.229797,-0.544395 53.22963,-0.54371 53.229519))"
"d88ee8cf-3835-4338-a53d-133839347636","POLYGON((-0.542528 53.233843,-0.542521 53.233833,-0.542346 53.233664,-0.541996 53.233358,-0.541752 53.233148,-0.541596 53.233024,-0.54137 53.23287,-0.541223 53.232776,-0.540937 53.232539,-0.540539 53.232321,-0.540515 53.232335,-0.540497 53.232349,-0.540461 53.232363,-0.540425 53.23237,-0.540524 53.232413,-0.540822 53.232574,-0.540896 53.232628,-0.541007 53.232726,-0.541069 53.232805,-0.541163 53.232874,-0.541238 53.232922,-0.541356 53.232987,-0.541467 53.233041,-0.541555 53.233108,-0.541961 53.233451,-0.542269 53.233706,-0.542292 53.233727,-0.542296 53.233741,-0.54229 53.233749,-0.542269 53.233766,-0.542528 53.233843))"
"da184aba-7567-4193-a3de-1fdf8de57d7d","POLYGON((-0.535133 53.235241,-0.535148 53.235174,-0.535028 53.235162,-0.535029 53.235119,-0.534974 53.235115,-0.534971 53.235125,-0.534907 53.23512,-0.534903 53.235127,-0.534805 53.23512,-0.534785 53.235218,-0.535133 53.235241))"
"da6764aa-c23f-40df-abe0-023915102ea4","POLYGON((-0.543629 53.222967,-0.543642 53.222948,-0.543743 53.222731,-0.543399 53.222685,-0.543297 53.222924,-0.543629 53.222967))"
"db3532ff-7439-49c0-863c-8621eaa5f3ef","POLYGON((-0.540739 53.228565,-0.540614 53.22855,-0.540396 53.22909,-0.540328 53.229296,-0.540271 53.229434,-0.540446 53.229454,-0.540563 53.229167,-0.540739 53.228565))"
"db3748e6-cf7f-4942-a83e-7b00da33567a","POLYGON((-0.540004 53.230665,-0.543517 53.231177,-0.546589 53.23165,-0.546606 53.231604,-0.543515 53.231123,-0.540067 53.230619,-0.540023 53.230613,-0.540004 53.230665))"
"db58eaaf-f603-440e-858d-9b2cecb7ac23","POLYGON((-0.544967 53.220046,-0.545762 53.220152,-0.545893 53.219719,-0.545091 53.219648,-0.544967 53.220046))"
"dcae0c4b-4884-4356-a9eb-fd521ab28a15","POLYGON((-0.540494 53.232614,-0.540664 53.232645,-0.540714 53.232564,-0.540382 53.232495,-0.54034 53.232587,-0.540494 53.232614))"
"dd2ad87c-f738-4561-a94d-cfda816bcf72","POLYGON((-0.538817 53.233826,-0.538677 53.233817,-0.538656 53.233919,-0.538618 53.234026,-0.538596 53.234084,-0.538579 53.234135,-0.538552 53.234188,-0.53841 53.234562,-0.538369 53.234659,-0.538342 53.234749,-0.538337 53.234787,-0.538369 53.23485,-0.538413 53.234842,-0.538422 53.234866,-0.538417 53.234867,-0.538483 53.235052,-0.538496 53.235103,-0.538497 53.235149,-0.538493 53.235242,-0.538466 53.235457,-0.53846 53.235544,-0.53844 53.235588,-0.538432 53.235599,-0.538418 53.235644,-0.53836 53.23579,-0.538269 53.23599,-0.53825 53.236026,-0.538195 53.236184,-0.538132 53.236329,-0.538026 53.236761,-0.53802 53.236834,-0.538026 53.236892,-0.538027 53.237054,-0.53809 53.237095,-0.538037 53.237426,-0.538112 53.237421,-0.538267 53.237415,-0.53829 53.236867,-0.538325 53.236535,-0.53834 53.236322,-0.538371 53.236166,-0.538414 53.236002,-0.538412 53.236002,-0.538466 53.235858,-0.538513 53.235767,-0.538606 53.235691,-0.53861 53.235593,-0.538625 53.235378,-0.538638 53.235285,-0.538638 53.235147,-0.538624 53.235072,-0.538535 53.234826,-0.538527 53.234786,-0.538522 53.23473,-0.538521 53.23473,-0.538524 53.234674,-0.538582 53.234424,-0.538603 53.234377,-0.538698 53.234375,-0.538742 53.234238,-0.538776 53.234086,-0.538817 53.233826))"
"dd2bec0b-1461-4084-93ac-1ebde979e9d0","POLYGON((-0.542956 53.236643,-0.543854 53.236665,-0.543991 53.236205,-0.542642 53.236209,-0.542542 53.236628,-0.542956 53.236643))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538305 53.236054,-0.538302 53.236058,-0.538303 53.23606,-0.538309 53.23606,-0.538313 53.236058,-0.538311 53.236055,-0.538305 53.236054))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538298 53.236082,-0.538296 53.236086,-0.538297 53.236087,-0.538302 53.236088,-0.538307 53.236085,-0.538304 53.236082,-0.538298 53.236082))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538291 53.236109,-0.538289 53.23611,-0.538289 53.236115,-0.538295 53.236116,-0.5383 53.236113,-0.538297 53.23611,-0.538291 53.236109))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538285 53.236136,-0.538283 53.23614,-0.538284 53.236141,-0.538289 53.236142,-0.538293 53.236139,-0.538291 53.236137,-0.538285 53.236136))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538271 53.23619,-0.538268 53.236194,-0.538269 53.236195,-0.538275 53.236196,-0.53828 53.236193,-0.538277 53.23619,-0.538271 53.23619))"
"ddae4141-25e5-47ef-913d-3ad315eec6d0","POLYGON((-0.538266 53.236215,-0.538265 53.236216,-0.538265 53.236221,-0.53827 53.236221,-0.538274 53.236219,-0.538271 53.236216,-0.538266 53.236215))"
"dddb1c1a-353d-4ba4-b4f6-10857e76ff86","POLYGON((-0.541186 53.236995,-0.541196 53.236959,-0.541238 53.236761,-0.541306 53.236397,-0.540891 53.236372,-0.540836 53.236421,-0.540649 53.23656,-0.540639 53.236566,-0.540359 53.236645,-0.540397 53.236964,-0.541182 53.237002,-0.541186 53.236995))"
"ded7f738-8558-482f-9af3-4237e990fa96","POLYGON((-0.538039 53.236677,-0.53809 53.236452,-0.537905 53.236448,-0.537903 53.23646,-0.537629 53.236452,-0.537257 53.236443,-0.53723 53.236625,-0.537627 53.236646,-0.537625 53.236657,-0.538039 53.236677))"
"df077905-e0b6-4ab4-958f-ba9ff2379705","POLYGON((-0.538907 53.236248,-0.538909 53.236214,-0.538866 53.236213,-0.538864 53.236245,-0.538907 53.236248))"
"df75d07e-7607-44d7-885f-8ab2990ae83f","POLYGON((-0.506869 53.23114,-0.506874 53.231035,-0.496226 53.232494,-0.496248 53.232642,-0.506869 53.23114))"
"e035f07f-b3f8-4d44-af27-9503a676c291","POLYGON((-0.536124 53.234878,-0.536132 53.234817,-0.535497 53.234781,-0.53549 53.234842,-0.53549 53.234844,-0.536124 53.234878))"
"e060150d-81d1-40a8-b7e2-cba007f1a7b9","POLYGON((-0.542046 53.236293,-0.542067 53.236169,-0.541998 53.236158,-0.541977 53.236279,-0.542046 53.236293))"
"e078682d-8ad5-4792-907e-a83e0ff0adc7","POLYGON((-0.530385 53.230598,-0.530406 53.229988,-0.530418 53.229981,-0.530436 53.229455,-0.530458 53.229154,-0.53046 53.229105,-0.530492 53.228839,-0.530545 53.228327,-0.53055 53.228187,-0.530339 53.228185,-0.530367 53.228395,-0.530319 53.228781,-0.530294 53.229159,-0.530277 53.229657,-0.530236 53.230169,-0.530225 53.230484,-0.530233 53.230604,-0.530385 53.230598))"
"e14a1148-a476-4f86-8e64-412ca26efa1b","POLYGON((-0.542938 53.236161,-0.543992 53.236153,-0.544311 53.234902,-0.543063 53.234773,-0.542938 53.236161))"
"e159562e-6c0a-46d1-8387-e8cad7d0da9c","POLYGON((-0.542875 53.224243,-0.542971 53.22426,-0.543034 53.22414,-0.542894 53.224114,-0.542606 53.224079,-0.542567 53.224186,-0.542875 53.224243))"
"e2541079-733d-419d-994b-a7583ea0f838","POLYGON((-0.538297 53.236858,-0.53869 53.236875,-0.538702 53.236796,-0.538303 53.236779,-0.538297 53.236858))"
