ResourceID,External Cross Reference Number,External Cross Reference Source,External Cross Reference Notes,Primary Reference Number Type,Activity Name,Name Type,Activity_Name_2,Name_Type_2,Activity Type,Description,Description Type,Start Date,End Date,xcoord,ycoord,External_Xref_Source_2,External_Xref_2,Compiler,Date of Compilation,Date of Last Update,wkt_point,wkt_poly
bbdb37c3-b65e-4e1c-8b4d-2187f67e2616,429,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at The Lawn /Union Road""",Primary,"""The Lawn (trench XIII)""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) Trench 1 of two. A sewer trench revealed in east section a grey/brown clayey loam with limestone at 0.60m. This was 0.30m thick and overlay orange/brown clay/loam with limestone. No finds. Other sections disturbed by earlier service trenches""",Summary,1990-02-20,1990-02-20,497298,371921,Lincoln City and County Museum,,Michael Dore,1994-12-02,2013-09-18,POINT (-0.543694810307228 53.2354179820638),
bbe49ced-e007-4503-9996-8209e98a948d,130,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Saltergate/Silver Street""",Primary,"""Saltergate 1973 Trench E Area 1""",Site Name,EXCAVATION,"""DOE excavation. Area 7 of nine. Area ei""",Summary,1973-01-01,1973-12-31,497608,371271,Lincoln City and County Museum,2006.214,Michael Dore,1994-11-17,2013-09-11,POINT (-0.539250726487372 53.2295203423056),
bbe49ced-e007-4503-9996-8209e98a948d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.539408 53.229513,-0.539381 53.229473,-0.539167 53.229526,-0.539194 53.229566,-0.539408 53.229513)))"
bbf347f2-60c3-447a-a790-fcd4bb5ad162,11230,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Monks Road""",Primary,"""Lincoln College""",Site Name,EXCAVATION,"""Archaeological excavation in advance of the construction of a sports complex on the west side of the Deans Building. An area of 330 sq m was excavated.""",Summary,2011-03-07,2011-03-31,498030,371486,Lincoln City and County Museum,2012.118,John Herridge,2013-02-04,2013-02-06,POINT (-0.532865216312887 53.2313746906923),
bbf347f2-60c3-447a-a790-fcd4bb5ad162,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.532832 53.231485,-0.532898 53.23148,-0.532933 53.231477,-0.532939 53.231361,-0.532971 53.231362,-0.532973 53.231291,-0.532922 53.231278,-0.532924 53.23123,-0.532765 53.231227,-0.532761 53.231451,-0.532771 53.231455,-0.532771 53.231469,-0.532795 53.231474,-0.532795 53.23148,-0.532832 53.231485)))"
bc00adba-2ab3-4e9c-9385-9ad9098ae495,1302,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Union Road""",Primary,"""Lawn Hospital 1985""",Site Name,EXCAVATION,"""Area 9 of twelve. Trial trench 4 in Area IV as redesignated in Steane 2006""",Summary,1985-09-01,1985-09-01,497214,372020,Lincoln City and County Museum,2000.24,Michael Dore,1994-11-15,2013-09-13,POINT (-0.544922725587552 53.2363229500046),
bc00adba-2ab3-4e9c-9385-9ad9098ae495,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.544976 53.236335,-0.54498 53.236321,-0.544865 53.23631,-0.544862 53.236323,-0.544976 53.236335)))"
bc08e669-7b2e-4465-97c6-a6010dd6b6b7,710,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 18A Belle Vue Road""",Primary,"""18A Belle Vue Road""",Site Name,WATCHING BRIEF,"""Foundation trenches to a depth of 0.60m revealed only modern deposits. However, a shallow 0.20m deep cut with steep sides and flat base was observed in section. The fill was of light brown clay moderately compacted""",Summary,1994-07-08,1994-07-08,497175,372023,Lincoln City and County Museum,,Michael Dore,1994-12-19,2013-09-18,POINT (-0.545505933890907 53.2363570363947),
bc17ac55-3886-414e-a2a8-10f94f3c4652,9358,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Rosemary Lane""",Primary,"""Telephone Cable Ducting""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of trenches for the installation of telephone ducting for Kingston Communications plc at various locations in the lower city and to the east. Trenches were 250-300mm wide and 550-600mm deep. Observation Point 18, Rosemary Lane. No observations were made""",Summary,2005-02-01,2005-05-31,497962,371327,Lincoln City and County Museum,2005.52,John Herridge,2005-10-05,,POINT (-0.533932370909133 53.2299584672876),
bc296b1b-6a63-40db-aedd-97889509bd3e,694,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at High Street""",Primary,"""St Botolphs""",Site Name,CASUAL OBSERVATION,"""Record 1 of two. Drury recorded the sections of the sewer system throughout the town and stated that a fine bed of clean sand was exposed at 5-6 feet (1.52m-1.82m) below the surface at St Botolphs""",Summary,,,497208,369819,,,Michael Dore,1994-12-19,2013-09-18,POINT (-0.545682853449029 53.2165460333947),
bc2b5179-64aa-4cea-910d-e7e91096b532,9637,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Exchequergate""",Primary,"""Cathedral Quarter""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the erection of wayfaring and interpretation signs, within or close to Scheduled Ancient Monuments within the Cathedral Quarter.  Sign ten of fourteen. Sign 28, triple post, Exchequergate. Depth 0.52m. Paving sealed gravel and silt. A limestone wall was recorded in one of the holes. No archaeological finds were recorded.""",Summary,2005-11-01,2006-02-10,497652,371819,Lincoln City and County Museum,2005.25,John Herridge,2006-02-23,,POINT (-0.538424124390607 53.2344365310961),
bc3397af-83f4-4922-9b4b-d6cda3d63fe0,7796,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Wragby Road""",Primary,"""Eastgate Motors site, former""",Site Name,TRIAL TRENCH,"""Pre-planning application archaeological evaluation site; trench one of two. Trench 1.""",Summary,2003-02-10,2003-02-12,498242,371957,Lincoln City and County Museum,2003.5,John Herridge,2003-09-08,2003-09-09,POINT (-0.52954535603568 53.2355679056493),
bc3397af-83f4-4922-9b4b-d6cda3d63fe0,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.52956 53.235591,-0.529553 53.235546,-0.529523 53.235548,-0.529531 53.235593,-0.52956 53.235591)))"
bc352e15-7896-4a1c-a2df-7852aadc41a5,9748,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Manton Road/Longdales Road""",Primary,"""Former Longdales Tennis Club""",Site Name,WATCHING BRIEF,"""Voluntary Observation of foundation groundworks in advance of residential development. Topsoil overlay natural whitish clay at a depth of 0.1m -0.3m. No archaeological features or finds were observed""",Summary,2006-06-27,2006-06-27,497768,373011,,,John Herridge,2006-07-04,,POINT (-0.536321438950607 53.2451263690914),
bc405351-d82e-43af-878c-7fec016da1dd,10555,Lincoln Heritage Database,,Investigative Activity,"""Evaluation at 10 James Street""",Primary,"""10 James Street""",Site Name,EVALUATION,"""Archaeological Evaluation in advance of a planning application for a development. Three trenches, Trenches 1-3.""",Summary,2008-06-23,2008-06-27,497773,372069,Lincoln City and County Museum,2008.131,John Herridge,2008-09-05,,POINT (-0.536535318414622 53.2366607656655),
bc43757a-994c-4951-8498-5eba286b2b60,10871,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 90 High Street""",Primary,"""90 High Street (rear of)""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for the construction of a residential building. For health and safety reasons, recording was made from the ground surface.  The ground was much disturbed by the robbing out of previous structures on the site, and a cellar, but no structures were identified archaeologically. A number of undated pit-like features were recorded. A sequence of wind-blown or alluvial sand layers was also recorded, sealed by a possible soil layer and later build-up up to 1m deep.""",Summary,2009-04-14,2009-04-15,497225,370292,Lincoln City and County Museum,2009.058,John Herridge,2009-06-05,,POINT (-0.545284353842101 53.2207932740697),
bc43757a-994c-4951-8498-5eba286b2b60,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.545324 53.220829,-0.545333 53.220798,-0.54528 53.220783,-0.5452 53.220775,-0.545192 53.220811,-0.545324 53.220829)))"
bc46959c-cae1-426d-a3d8-1cf5697b31c8,4144,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Mint Lane""",Primary,"""Stokes coffee warehouse""",Site Name,PHOTOGRAPHIC SURVEY,"""The building was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-11,1998-08-01,497448,371365,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.541618038316331 53.2303943561041),
bc4c7756-4032-48cb-b159-d7159fc698fd,591,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Altham Terrace""",Primary,"""Plot 6, Acorn Close, Altham Terrace""",Site Name,WATCHING BRIEF,"""Trenches 1m deep revealed 0.25m topsoil sealing 0.25m dark orange sand overlying medium brown/orange sand with no inclusions. On the site of the former waterworks""",Summary,1992-10-09,1992-10-09,496747,369435,Lincoln City and County Museum,,Michael Dore,1994-12-12,2013-09-18,POINT (-0.552700617137125 53.2131794378114),
bc4c7756-4032-48cb-b159-d7159fc698fd,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.542167 53.235623,-0.542236 53.235641,-0.542305 53.235646,-0.542313 53.235617,-0.542316 53.235613,-0.542325 53.235573,-0.542355 53.235572,-0.54235 53.235551,-0.542197 53.235551,-0.542194 53.235559,-0.542249 53.235563,-0.542253 53.23558,-0.542245 53.235618,-0.542171 53.235609,-0.542167 53.235623)))"
bc8884b1-0db4-4419-ab60-358cf77e6719,3112,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at Newport""",Primary,"""Newport""",Site Name,CASUAL OBSERVATION,"""Observation of a portion of the Roman north wall, c 13.7m west of the north gate, carried out before or during the construction of 50 Newport""",Summary,1937-01-01,1937-12-31,497641,372126,,,John Herridge,1997-05-22,2010-04-19,POINT (-0.538494909959745 53.2371972161912),
bc90432f-4b92-41a1-97d4-cd786b8802f4,618,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at High Street""",Primary,"""Butchery to the river""",Site Name,CASUAL OBSERVATION,"""Roman road discovered in drain-digging from The Butchery to the river, about a yard (0.91m) below the existing surface, about 10 -14 inches thick, made of clean stone rubble, gravel, many shells and ferruginous ashes, run together with hot lime, as a concrete or grouting. It included pieces of waste, such as a horseshoe and a fragment of leather.  It was bedded on a layer of gravel 6 inches thick. The location was somewhere on the High Street.""",Summary,,,497549,371329,Lincoln City and County Museum,,Michael Dore,1994-12-14,2013-09-18,POINT (-0.540116528097244 53.2300523486392),
bc9cc2f7-aa14-414e-8e54-44876d1cf123,1353,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Michaelgate/Spring Hill""",Primary,"""Michaelgate/Spring Hill 1978""",Site Name,EXCAVATION,"""Area 7 of seven. Trench 4""",Summary,1978-11-01,1978-11-01,497581,371647,Lincoln City and County Museum,2006.217,Michael Dore,1994-11-18,2013-09-13,POINT (-0.539540079020417 53.2329039918222),
bc9cc2f7-aa14-414e-8e54-44876d1cf123,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.539566 53.232912,-0.539566 53.232902,-0.539486 53.232897,-0.539485 53.232908,-0.539566 53.232912)))"
bc9f0be7-d528-43a2-870f-85cdff16a2da,1105,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Broadgate""",Primary,"""Greyfriars Library Broadgate""",Site Name,EXCAVATION,"""Area 11 of fifteen. Area  Z5e""",Summary,1994-04-18,1994-12-14,497776,371249,Lincoln City and County Museum,49.94,Michael Dore,1995-01-12,1996-02-09,POINT (-0.53674165613213 53.2292917950472),
bce23736-1b27-4522-9e3b-896ed7041a91,10565,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Hykeham Road""",Primary,"""Land to the rear of 41-73 Hykeham Road""",Site Name,TRIAL TRENCH,"""Archaeological Evaluation in advance of a residential development. Eight trenches were investigated, Trenches 1-8. Evidence was revealed relating to Roman industrial use of the site, in the form of pottery production. Area 2, Trench 4, 30m x 7m. The natural substratum, 0.5m below the ground surface,  was sealed by a silty deposit rich in pottery, which was cut by ditches and a pottery kiln, sealed by a subsoil and by topsoil.""",Summary,2008-05-06,2008-05-16,496447,367970,Lincoln City and County Museum,2008.114,John Herridge,2008-09-08,,POINT (-0.557633577534204 53.2000694013792),
bce23736-1b27-4522-9e3b-896ed7041a91,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.557385 53.200079,-0.557826 53.200124,-0.557843 53.200061,-0.557401 53.200018,-0.557385 53.200079)))"
bce336ef-0954-439d-937a-f87c60e5cc99,504,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Upper Witham""",Primary,"""River Witham (Dixon Street to Brayford Pool)""",Site Name,WATCHING BRIEF,"""During dredging operations on the river the spoil was inspected. Dredging cut 25-30cms into organic deposit, but at St Marks the depth was increased to remove 10-20cm of underlying sand""",Summary,1991-05-13,1991-09-01,497095,370626,Lincoln City and County Museum,,Michael Dore,1994-12-07,2013-09-18,POINT (-0.547129155916249 53.2238183168707),
bce496cc-eded-44aa-a476-b3f7a4243677,7863,Lincoln Heritage Database,,Investigative Activity,"""Evaluation at 57-59 Carholme Road""",Primary,"""57-59 Carholme Road""",Site Name,EVALUATION,"""Archaeological monitoring and recording (Watching Brief) and Evaluation in advance of the construction of a block of flats. The Watching Brief was carried out during the excavation of 5 geotechnical test pits (TP1-5). 4 new trenches were excavated for further evaluation (TR6-9)""",Summary,2003-10-09,2003-10-10,496898,371457,Lincoln City and County Museum,2004.2,John Herridge,2003-12-24,2010-03-10,POINT (-0.549826596313254 53.2313215507715),
bceb58fe-3f7e-4d57-98f7-41efaea2d940,10739,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at High Street/St Marks Street""",Primary,"""High Street Level Crossing and Station""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) on 3 sites during improvements at Lincoln Central Station and High Street Level Crossing. Site 3. Station 7 works.  Modern material associated with the platform construction overlay silty clay with pieces of wood, possibly a post-medieval urban build up. No archaeological deposits or finds were recorded.""",Summary,2008-03-15,2008-07-20,497515,370901,Lincoln City and County Museum,2008.157,John Herridge,2008-11-10,,POINT (-0.540756449922213 53.2262126181654),
bcec6301-c9bb-4a68-9fb7-8b9139b0f390,11212,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Wigford""",Primary,"""Land off Brayford Wharf East""",Site Name,BOREHOLE SURVEY,"""Archaeological evaluation consisting of two trial trenches, Trench 1 and Trench 2 and two hand augers in advance of the construction of student residential accommodation. Hand auger 2 in Trench 1, to a depth of 0.38m AOD where grey glacial sand was recorded. Above was a sequence of peats, river and pool-edge sediments and silts. The level of glacial sands rose from west to east.""",Summary,2012-10-15,2012-10-19,497319,370963,Lincoln City and County Museum,2012.12,John Herridge,2013-01-23,,POINT (-0.543672441257337 53.2268056400007),
bcf1fe82-db0f-4a45-928c-ab3a932e5eb9,7581,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at 4 Priorygate""",Primary,"""4 Priorygate, the Rest""",Site Name,BUILDING SURVEY,"""The history of the plot was examined, and buildings surveyed, as part of The Survey of Ancient Houses in Lincoln.  Survey no. S1""",Summary,1970-01-01,1983-12-31,497901,371909,LAO,,John Herridge,2002-09-02,,POINT (-0.534667293225541 53.2351994756068),
bcf28c8d-32c4-4695-8963-0a782252a54b,2,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at High Street/Peel Street""",Primary,"""High Street/Peel Street junction""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) of groundworks for a residential development, Lancaster Court.  No structures were found, but medieval or early post medieval levels were encountered at a shallow depth. The 1882 Avoiding Line embankment and railway bridge abutment had destroyed deposits on the southern and eastern sides of the excavated area, leaving  areas north and east of the slab to be investigated.""",Summary,1994-09-10,1994-09-23,497225,370147,Lincoln City and County Museum,129.94,Michael Dore,1994-09-23,2009-02-05,POINT (-0.545328501346881 53.219490314072),
bcf28c8d-32c4-4695-8963-0a782252a54b,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.545212 53.219562,-0.545615 53.219597,-0.545662 53.219419,-0.545256 53.219388,-0.545212 53.219562)))"
bcfaa7f9-80de-4593-babb-3976519f94bb,670,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Cornhill""",Primary,"""5 Cornhill""",Site Name,WATCHING BRIEF,"""Foundation trenches 1.3m deep were excavated within the building. Results were largely negative with the only features seen being of modern date, such as a brick wall, drain and a brick stepped feature. These were overlain by a modern dump layer and modern surface""",Summary,1994-03-22,1994-05-05,497538,371074,Lincoln City and County Museum,,Michael Dore,1994-12-16,2013-09-18,POINT (-0.540359185690279 53.2277629621178),
bcfaa7f9-80de-4593-babb-3976519f94bb,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540393 53.227728,-0.540338 53.227724,-0.540332 53.227749,-0.540297 53.227747,-0.540289 53.227793,-0.540379 53.2278,-0.540393 53.227728)))"
bcffe06f-5647-4af4-a0b4-968198e92306,4362,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Smith Street""",Primary,"""Smith Street, new road connection""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for the construction of an access road. No archaeological deposits were revealed .""",Summary,1996-04-15,1996-05-10,497362,370088,Lincoln City and County Museum,,John Herridge,1998-12-22,2013-09-18,POINT (-0.543295379126628 53.2189350925408),
bcffe06f-5647-4af4-a0b4-968198e92306,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.543476 53.219089,-0.543556 53.218813,-0.543182 53.218772,-0.543094 53.219036,-0.543182 53.219048,-0.543231 53.219054,-0.543323 53.219064,-0.543372 53.21907,-0.543406 53.219076,-0.543476 53.219089)))"
bd0ca99a-8644-418b-9fb7-a76935c7cccf,402,Lincoln Heritage Database,,Investigative Activity,"""Environmental Sampling at Greetwell Road""",Primary,"""Greetwell Road""",Site Name,ENVIRONMENTAL SAMPLING,"""Ironstone quarry was visited as it was being emptied of modern backfill to look for signs of smelting and collect iron ore samples. No evidence of smelting/smithing was found, and the ore samples were sent to G McDonnel AM Lab""",Summary,1991-03-01,1991-03-01,499589,371926,Lincoln City and County Museum,,Michael Dore,1994-12-02,2013-09-18,POINT (-0.509381001826166 53.2350387776514),
bd11475c-bde2-4304-b246-8195def60434,3222,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at 2 Minster Yard""",Primary,"""Priory Tower""",Site Name,BUILDING SURVEY,"""Survey site""",Summary,1992-02-18,1992-05-29,497948,371897,Lincoln City and County Museum,2005.33,John Herridge,2013-09-13,,POINT (-0.533967057245616 53.2350829900565),
bd1463d2-f29f-499c-b092-fc1a7fb51195,3262,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at """,Primary,"""(outside city)""",Site Name,BOREHOLE SURVEY,"""MAU borehole""",Summary,1990-01-01,1997-12-31,490560,368820,,,John Herridge,1998-01-26,2006-12-21,POINT (-0.645494048280177 53.2087416100594),
bd2a9f0d-7991-4378-a129-3c1a36c0d8d5,10766,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Brayford South""",Primary,"""Land to the south of Brayford Wharf North""",Site Name,BOREHOLE SURVEY,"""Auger transect across the site of the Marina, Brayford South, consisting of a line of eight boreholes. BH8""",Summary,2007-06-14,2007-06-15,496934,371249,Lincoln City and County Museum,2007.115,John Herridge,2008-11-27,,POINT (-0.549350646214604 53.2294459167836),
bd2fa65f-1081-4ad5-ae09-5b452271ad1b,6922,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at St Michaels Terrace, Michaelgate""",Primary,"""Plot 3, St Michaels Terrace""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) in advance of the construction of a dwelling. Trial Pit two of two. TP2. Natural clay was sealed by layers of material which could not be investigated, topped by modern non-archaeological overburden. The slope of the clay suggested a natural depression, possibly formed by spring lines.""",Summary,1999-07-31,2000-10-31,497502,371656,Lincoln City and County Museum,2000.184,John Herridge,2001-06-07,,POINT (-0.540720453790672 53.232999354801),
bd5d32a3-1520-4460-b6cc-c22fefe338eb,4125,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Waterside North""",Primary,"""Wests warehouse site""",Site Name,PHOTOGRAPHIC SURVEY,"""The site was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-09,1998-06-09,497978,371131,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.53375293779987 53.2281942892887),
bd7a1bde-6443-43ef-b15d-656ff2814d70,7900,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Exchequergate""",Primary,"""Westgate Water Mains Replacement""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) of trenches excavated during relining and reconfiguration of water mains. Trench twelve of 48. Trench 12, Exchequergate.  No archaeological deposits were observed through disturbance.""",Summary,2002-04-26,2002-10-10,497673,371815,Lincoln City and County Museum,2002.235,John Herridge,2004-01-05,2010-03-11,POINT (-0.538110836459527 53.2343967308221),
bdbbbc22-a025-4836-babb-5a2962703c19,228,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at St Rumbolds Street""",Primary,"""St Rumbolds Street, Archives extension""",Site Name,WATCHING BRIEF,"""Foundations for new extension for Lincs Archives Office. A pit containing clay pipe fragments was noticed before reaching a depth of 1.5m, for a lift shaft, where burials commenced, with a possible crypt. These were considered to be associated with either the church of St Augustine or St Rumbold. The site has since been established as that of St Augustine.""",Summary,1989-11-30,1989-11-30,497930,371250,Lincoln City and County Museum,,Michael Dore,1994-11-24,2013-09-18,POINT (-0.534435204521304 53.2292724481375),
bdc2bc2f-f665-4e78-a4b4-2d4f9806408a,4324,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Michaelgate""",Primary,"""St Cuthberts Nursery School (former)""",Site Name,BOREHOLE SURVEY,"""Borehole 9 of nine; B9  on lower terrace. Clay was reached at c5.9m below ground surface. Above was c3.7m of archaeological deposits, overlain by c2.2m of overburden to ground surface.""",Summary,1995-03-01,1995-09-29,497561,371569,Lincoln City and County Museum,40.95,John Herridge,1998-12-21,1999-01-06,POINT (-0.539863452329827 53.2322067618203),
bdca8cce-e5ab-4c19-9740-e6e2583dde63,1103,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Broadgate""",Primary,"""Greyfriars Library Broadgate""",Site Name,EXCAVATION,"""Area 9 of fifteen. Area  Z5c""",Summary,1994-04-18,1994-12-14,497752,371256,Lincoln City and County Museum,49.94,Michael Dore,1995-01-12,1996-02-09,POINT (-0.537098911670427 53.2293591077184),
bdce9c8f-63ee-4f7c-b046-8e0141591790,9680,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Cathedral Street""",Primary,"""Cathedral Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of pits to locate suitable pile positions. Pit twenty-two of 28. Pit 27""",Summary,2003-10-08,2003-11-19,497962,371470,Lincoln City and County Museum,2003.288,John Herridge,2006-02-23,2009-01-05,POINT (-0.533888474586043 53.2312434466328),
be17488f-69dc-4a75-a781-73f463e0192d,861,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at St Catherines""",Primary,"""Strut House, 35 St Catherines""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for an extension""",Summary,1993-05-06,1993-05-12,497096,369431,Lincoln City and County Museum,2005.177,Michael Dore,1995-04-01,2013-09-16,POINT (-0.5474774992014 53.2130799342464),
be17488f-69dc-4a75-a781-73f463e0192d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.547594 53.213168,-0.547605 53.213102,-0.547617 53.213034,-0.54749 53.213018,-0.547468 53.213075,-0.547373 53.213063,-0.547376 53.213055,-0.547348 53.213051,-0.547346 53.21306,-0.54731 53.213054,-0.547296 53.213095,-0.547357 53.213103,-0.547345 53.213139,-0.547594 53.213168)))"
be626d0e-13b3-41f8-9a65-3f50f0571822,10843,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Ruston Way""",Primary,"""Residential development, Ruston Way""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of ten geotechnical trial pits (TP101-TP110), five boreholes (BH1(G)-BH5(G), and two investigative trenches (TR1 & TR2). All were carried out in advance of a residential development. TP110. Natural sand was at 2.85m AOD, overlain by alluvium and modern debris.""",Summary,2008-08-20,2008-10-24,496732,370979,Lincoln City and County Museum,2008.155,John Herridge,2009-03-16,2010-03-10,POINT (-0.552457451113669 53.2270564873515),
be67b6ae-d841-4794-ae6a-e0608d164d0a,4546,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Bunkers Hill""",Primary,"""Bunkers Hill""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) on percolation test pits in advance of housing development. No archaeological finds or features were observed. Natural limestone was less than 1m. from the modern surface.""",Summary,1997-10-03,1997-12-31,500010,373000,Lincoln City and County Museum,229.97,John Herridge,1999-03-24,,POINT (-0.502739017363927 53.2446104375417),
be6e4da2-740a-43aa-be38-2a886f156850,10251,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Bishops Palace""",Primary,"""Edward King House""",Site Name,TEST PIT,"""Archaeological Evaluation in advance of a new pumping station and pipework, and lift shaft. Trenches 1-4 and internal survey. Trench 1, 1m x 1m x 1m deep. Topsoil and turf overlay deposits of demolition material, probably from the earlier house, and forming part of landscaping activity relating to the construction of Edward King House""",Summary,2006-11-01,2006-11-30,497741,371682,Lincoln City and County Museum,2006.26,John Herridge,2008-04-09,,POINT (-0.537133158726436 53.2331891149011),
be6e4da2-740a-43aa-be38-2a886f156850,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.53712 53.2332,-0.537135 53.2332,-0.537135 53.23319,-0.537119 53.233191,-0.53712 53.2332)))"
be77f638-25c1-4017-a916-e59e88c10a5f,8820,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Anchor Street""",Primary,"""Anchor Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) carried out in conjunction with 24 machine-excavated geotechnical test pits and six boreholes. Test Pit 15 of 24. A concrete floor overlay a layer of clinker, ash and slag, itself sealing a series of sand and silt layers. This overlay silt containing limestone fragments.""",Summary,2004-03-16,2004-03-18,497147,370586,Lincoln City and County Museum,2004.74,John Herridge,2005-02-23,,POINT (-0.54636272431002 53.2234493862765),
be8660f2-bb39-416a-ad3b-2f83e26577c3,1267,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at High Street""",Primary,"""East Midlands Electricity showroom, 191 High Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) in advance of the construction of an extension. Most of the pre-modern archaeology on the site had been truncated by 19th-20th-century structures to a depth of c 1.5m, but in other areas it was present c 0.4m-0.5m below the ground surface. This Archaeological monitoring and recording (watching brief) followed evaluation (eme92). Area 2 of three. Section B""",Summary,1992-05-12,1992-05-27,497451,371024,Lincoln City and County Museum,2005.2,Michael Dore,1995-01-18,2013-09-16,POINT (-0.541677230597561 53.2273296134676),
bebb61a8-c05e-4cd7-99a9-24cce7c467dd,9522,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Newport/Longdales Road""",Primary,"""Bishop Grosseteste College""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks associated with the construction of a new sports hall and car parking facilities. Natural clay and limestone brash was recorded 0.2m below the ground surface. A scatter of random modern shallow pits and post holes was observed.""",Summary,2004-10-21,2005-03-22,497890,372892,Lincoln City and County Museum,2004.229,John Herridge,2006-01-20,,POINT (-0.534530351449592 53.2440346000478),
